close,high,low,open,symbol,volume,id,key,subkey,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
411.34,412.47,403.5,405.48,UNH,3237206,HISTORICAL_PRICES,UNH,,2021-05-04,1624061866000,0.1769384835479255,0.1769384835479255,405.48,411.34,412.47,403.5,3237206,404.0003,409.8389,410.9648,402.0276,3237206,"May 4, 21",5.439999999999998,0.0134
412.5,412.75,409.63,410.5,UNH,2047018,HISTORICAL_PRICES,UNH,,2021-05-05,1624061829000,0.1802575107296137,0.1802575107296137,410.5,412.5,412.75,409.63,2047018,409.002,410.9947,411.2438,408.1352,2047018,"May 5, 21",1.160000000000025,0.0028
414.97,416.85,412.56,413.0,UNH,3058890,HISTORICAL_PRICES,UNH,,2021-05-06,1624061791000,0.1873247496423463,0.1873247496423463,413.0,414.97,416.85,412.56,3058890,411.4929,413.4557,415.3288,411.0545,3058890,"May 6, 21",2.4700000000000277,0.006
417.65,419.02,414.065,415.0,UNH,1851063,HISTORICAL_PRICES,UNH,,2021-05-07,1624061868000,0.1949928469241773,0.1949928469241773,415.0,417.65,419.02,414.065,1851063,413.4856,416.1259,417.4909,412.554,1851063,"May 7, 21",2.67999999999995,0.0065
420.89,425.98,418.215,419.27,UNH,2489255,HISTORICAL_PRICES,UNH,,2021-05-10,1624061872000,0.2042632331902718,0.2042632331902718,419.27,420.89,425.98,418.215,2489255,417.74,419.3541,424.4255,416.6889,2489255,"May 10, 21",3.240000000000009,0.0078
411.7,422.29,410.61,421.0,UNH,3024021,HISTORICAL_PRICES,UNH,,2021-05-11,1624061835000,0.1779685264663805,0.1779685264663805,421.0,411.7,422.29,410.61,3024021,419.4637,410.1976,420.749,409.1116,3024021,"May 11, 21",-9.189999999999998,-0.0218
405.37,410.85,404.6801,409.29,UNH,2888410,HISTORICAL_PRICES,UNH,,2021-05-12,1624061880000,0.1598569384835479,0.1598569384835479,409.29,405.37,410.85,404.6801,2888410,407.7964,403.8907,409.3507,403.2034,2888410,"May 12, 21",-6.329999999999984,-0.0154
408.56,413.18,404.315,406.28,UNH,2638499,HISTORICAL_PRICES,UNH,,2021-05-13,1624061846000,0.1689842632331902,0.1689842632331902,406.28,408.56,413.18,404.315,2638499,404.7974,407.0691,411.6722,402.8396,2638499,"May 13, 21",3.1899999999999977,0.0079
409.8,412.59,408.5,410.99,UNH,2072948,HISTORICAL_PRICES,UNH,,2021-05-14,1624061791000,0.1725321888412017,0.1725321888412017,410.99,409.8,412.59,408.5,2072948,409.4902,408.3046,411.0844,407.0093,2072948,"May 14, 21",1.240000000000009,0.003
408.63,412.51,408.57,409.31,UNH,1584082,HISTORICAL_PRICES,UNH,,2021-05-17,1624061846000,0.1691845493562231,0.1691845493562231,409.31,408.63,412.51,408.57,1584082,407.8164,407.1388,411.0047,407.0791,1584082,"May 17, 21",-1.170000000000016,-0.0029
410.38,412.96,406.27,409.69,UNH,2694776,HISTORICAL_PRICES,UNH,,2021-05-18,1624061865000,0.1741917024320457,0.1741917024320457,409.69,410.38,412.96,406.27,2694776,408.195,408.8825,411.453,404.7874,2694776,"May 18, 21",1.75,0.0043
409.5,410.72,404.25,409.49,UNH,2783146,HISTORICAL_PRICES,UNH,,2021-05-19,1624061872000,0.1716738197424892,0.1716738197424892,409.49,409.5,410.72,404.25,2783146,407.9957,408.0057,409.2212,402.7748,2783146,"May 19, 21",-0.8799999999999955,-0.0021
408.64,413.83,408.32,409.53,UNH,2105974,HISTORICAL_PRICES,UNH,,2021-05-20,1624061829000,0.1692131616595135,0.1692131616595135,409.53,408.64,413.83,408.32,2105974,408.0356,407.1488,412.3199,406.83,2105974,"May 20, 21",-0.8600000000000136,-0.0021
411.63,418.63,409.46,410.76,UNH,4295746,HISTORICAL_PRICES,UNH,,2021-05-21,1624061846000,0.1777682403433476,0.1777682403433476,410.76,411.63,418.63,409.46,4295746,409.2611,410.1279,417.1023,407.9658,4295746,"May 21, 21",2.990000000000009,0.0073
410.95,413.9,409.92,412.37,UNH,1883815,HISTORICAL_PRICES,UNH,,2021-05-24,1624061872000,0.1758226037195994,0.1758226037195994,412.37,410.95,413.9,409.92,1883815,410.8652,409.4504,412.3896,408.4241,1883815,"May 24, 21",-0.6800000000000068,-0.0017
413.05,413.86,408.8942,411.85,UNH,2285601,HISTORICAL_PRICES,UNH,,2021-05-25,1624061880000,0.1818311874105866,0.1818311874105866,411.85,413.05,413.86,408.8942,2285601,410.3471,411.5427,412.3498,407.4021,2285601,"May 25, 21",2.1000000000000227,0.0051
413.21,415.3,411.01,412.1,UNH,1903928,HISTORICAL_PRICES,UNH,,2021-05-26,1624061869000,0.1822889842632331,0.1822889842632331,412.1,413.21,415.3,411.01,1903928,410.5962,411.7021,413.7845,409.5102,1903928,"May 26, 21",0.1599999999999681,0.0004
412.7,415.105,410.38,414.92,UNH,2041955,HISTORICAL_PRICES,UNH,,2021-05-27,1624061868000,0.180829756795422,0.180829756795422,414.92,412.7,415.105,410.38,2041955,413.4059,411.194,413.5902,408.8825,2041955,"May 27, 21",-0.5099999999999909,-0.0012
411.92,415.47,410.02,412.7,UNH,2368025,HISTORICAL_PRICES,UNH,,2021-05-28,1624061890000,0.1785979971387697,0.1785979971387697,412.7,411.92,415.47,410.02,2368025,411.194,410.4168,413.9539,408.5238,2368025,"May 28, 21",-0.7799999999999727,-0.0019
406.72,413.73,406.155,413.73,UNH,2199581,HISTORICAL_PRICES,UNH,,2021-06-01,1624061890000,0.163719599427754,0.163719599427754,413.73,406.72,413.73,406.155,2199581,412.2202,405.2358,412.2202,404.6729,2199581,"Jun 1, 21",-5.199999999999989,-0.0126
405.85,409.14,404.55,409.14,UNH,2232967,HISTORICAL_PRICES,UNH,,2021-06-02,1624061874000,0.1612303290414879,0.1612303290414879,409.14,405.85,409.14,404.55,2232967,407.647,404.369,407.647,403.0737,2232967,"Jun 2, 21",-0.8700000000000045,-0.0021
407.96,409.755,402.84,403.5,UNH,2281157,HISTORICAL_PRICES,UNH,,2021-06-03,1624061791000,0.1672675250357653,0.1672675250357653,403.5,407.96,409.755,402.84,2281157,402.0276,406.4713,408.2597,401.37,2281157,"Jun 3, 21",2.109999999999957,0.0052
405.64,411.0,404.65,410.96,UNH,2991121,HISTORICAL_PRICES,UNH,,2021-06-04,1624061791000,0.160629470672389,0.160629470672389,410.96,405.64,411.0,404.65,2991121,409.4603,404.1597,409.5002,403.1734,2991121,"Jun 4, 21",-2.319999999999993,-0.0057
400.25,407.21,398.69,406.96,UNH,3353805,HISTORICAL_PRICES,UNH,,2021-06-07,1624061868000,0.1452074391988555,0.1452074391988555,406.96,400.25,407.21,398.69,3353805,405.4749,398.7894,405.724,397.2351,3353805,"Jun 7, 21",-5.389999999999986,-0.0133
401.74,402.75,398.745,400.72,UNH,3051309,HISTORICAL_PRICES,UNH,,2021-06-08,1624061888000,0.1494706723891273,0.1494706723891273,400.72,401.74,402.75,398.745,3051309,399.2577,400.274,401.2803,397.2899,3051309,"Jun 8, 21",1.490000000000009,0.0037
401.1,405.78,400.525,403.33,UNH,1925796,HISTORICAL_PRICES,UNH,,2021-06-09,1624061817000,0.1476394849785408,0.1476394849785408,403.33,401.1,405.78,400.525,1925796,401.8582,399.6363,404.2992,399.0634,1925796,"Jun 9, 21",-0.6399999999999864,-0.0016
401.49,402.85,398.47,401.91,UNH,4033653,HISTORICAL_PRICES,UNH,,2021-06-10,1624061866000,0.148755364806867,0.148755364806867,401.91,401.49,402.85,398.47,4033653,400.4434,400.0249,401.3799,397.0159,4033653,"Jun 10, 21",0.3899999999999863,0.001
397.89,403.36,394.78,403.35,UNH,3094507,HISTORICAL_PRICES,UNH,,2021-06-11,1624061872000,0.1384549356223175,0.1384549356223175,403.35,397.89,403.36,394.78,3094507,401.8781,396.438,401.8881,393.3394,3094507,"Jun 11, 21",-3.6000000000000227,-0.009
399.16,399.47,395.13,397.3,UNH,2675015,HISTORICAL_PRICES,UNH,,2021-06-14,1624061791000,0.1420886981402003,0.1420886981402003,397.3,399.16,399.47,395.13,2675015,395.8502,397.7034,398.0123,393.6881,2675015,"Jun 14, 21",1.2700000000000389,0.0032
400.28,401.5,396.47,399.96,UNH,2845842,HISTORICAL_PRICES,UNH,,2021-06-15,1624061868000,0.1452932761087266,0.1452932761087266,399.96,400.28,401.5,396.47,2845842,398.5005,398.8193,400.0349,395.0232,2845842,"Jun 15, 21",1.1199999999999477,0.0028
397.25,403.1495,396.67,401.1,UNH,3330906,HISTORICAL_PRICES,UNH,,2021-06-16,1624061890000,0.136623748211731,0.136623748211731,401.1,397.25,403.1495,396.67,3330906,399.6363,395.8004,401.6783,395.2225,3330906,"Jun 16, 21",-3.0299999999999727,-0.0076
397.35,398.07,394.61,396.0,UNH,3532149,HISTORICAL_PRICES,UNH,,2021-06-17,1624061817000,0.1369098712446352,0.1369098712446352,396.0,397.35,398.07,394.61,3532149,394.5549,395.9,396.6174,393.17,3532149,"Jun 17, 21",0.1000000000000227,0.0003
389.37,392.66,387.25,387.28,UNH,5521433,HISTORICAL_PRICES,UNH,,2021-06-18,1624068997000,0.1140772532188841,0.1140772532188841,387.28,389.37,392.66,387.25,5521433,387.28,389.37,392.66,387.25,5521433,"Jun 18, 21",-7.980000000000018,-0.0201
398.07,399.199,389.22,389.37,UNH,3839370,HISTORICAL_PRICES,UNH,,2021-06-21,1624323771000,0.138969957081545,0.138969957081545,389.37,398.07,399.199,389.22,3839370,389.37,398.07,399.199,389.22,3839370,"Jun 21, 21",8.699999999999989,0.0223
398.69,400.65,397.82,400.61,UNH,3964629,HISTORICAL_PRICES,UNH,,2021-06-22,1624414613000,0.1407439198855507,0.1407439198855507,400.61,398.69,400.65,397.82,3964629,400.61,398.69,400.65,397.82,3964629,"Jun 22, 21",0.6200000000000045,0.0016
395.56,399.0,395.265,397.82,UNH,2942116,HISTORICAL_PRICES,UNH,,2021-06-23,1624496429000,0.1317882689556509,0.1317882689556509,397.82,395.56,399.0,395.265,2942116,397.82,395.56,399.0,395.265,2942116,"Jun 23, 21",-3.1299999999999955,-0.0079
398.87,402.1602,396.84,398.32,UNH,3309150,HISTORICAL_PRICES,UNH,,2021-06-24,1624583785000,0.1412589413447782,0.1412589413447782,398.32,398.87,402.1602,396.84,3309150,398.32,398.87,402.1602,396.84,3309150,"Jun 24, 21",3.3100000000000023,0.0084
404.95,409.98,399.02,400.1,UNH,16928876,HISTORICAL_PRICES,UNH,,2021-06-25,1624670490000,0.1586552217453504,0.1586552217453504,400.1,404.95,409.98,399.02,16928876,400.1,404.95,409.98,399.02,16928876,"Jun 25, 21",6.079999999999984,0.0152
401.46,404.99,397.931,404.95,UNH,3193451,HISTORICAL_PRICES,UNH,,2021-06-28,1624928621000,0.1486695278969956,0.1486695278969956,404.95,401.46,404.99,397.931,3193451,404.95,401.46,404.99,397.931,3193451,"Jun 28, 21",-3.490000000000009,-0.0086
398.1,403.2,397.48,401.97,UNH,2458834,HISTORICAL_PRICES,UNH,,2021-06-29,1625015167000,0.1390557939914163,0.1390557939914163,401.97,398.1,403.2,397.48,2458834,401.97,398.1,403.2,397.48,2458834,"Jun 29, 21",-3.359999999999957,-0.0084
400.44,401.4,396.8,397.54,UNH,2875702,HISTORICAL_PRICES,UNH,,2021-06-30,1625101428000,0.1457510729613733,0.1457510729613733,397.54,400.44,401.4,396.8,2875702,397.54,400.44,401.4,396.8,2875702,"Jun 30, 21",2.339999999999975,0.0059
404.89,405.205,401.81,402.03,UNH,2678291,HISTORICAL_PRICES,UNH,,2021-07-01,1625188931000,0.1584835479256079,0.1584835479256079,402.03,404.89,405.205,401.81,2678291,402.03,404.89,405.205,401.81,2678291,"Jul 1, 21",4.449999999999989,0.0111
409.36,409.87,403.88,405.09,UNH,1982443,HISTORICAL_PRICES,UNH,,2021-07-02,1625275417000,0.1712732474964235,0.1712732474964235,405.09,409.36,409.87,403.88,1982443,405.09,409.36,409.87,403.88,1982443,"Jul 2, 21",4.470000000000027,0.011
410.26,411.16,405.71,408.67,UNH,2615260,HISTORICAL_PRICES,UNH,,2021-07-06,1625620793000,0.1738483547925607,0.1738483547925607,408.67,410.26,411.16,405.71,2615260,408.67,410.26,411.16,405.71,2615260,"Jul 6, 21",0.8999999999999773,0.0022
411.66,412.18,407.2,410.35,UNH,2270451,HISTORICAL_PRICES,UNH,,2021-07-07,1625758784000,0.1778540772532189,0.1778540772532189,410.35,411.66,412.18,407.2,2270451,410.35,411.66,412.18,407.2,2270451,"Jul 7, 21",1.400000000000034,0.0034
409.95,410.83,405.075,408.61,UNH,2032596,HISTORICAL_PRICES,UNH,,2021-07-08,1625832985000,0.1729613733905579,0.1729613733905579,408.61,409.95,410.83,405.075,2032596,408.61,409.95,410.83,405.075,2032596,"Jul 8, 21",-1.7100000000000364,-0.0042
412.11,413.25,410.635,412.53,UNH,2078874,HISTORICAL_PRICES,UNH,,2021-07-09,1625880055000,0.1791416309012876,0.1791416309012876,412.53,412.11,413.25,410.635,2078874,412.53,412.11,413.25,410.635,2078874,"Jul 9, 21",2.160000000000025,0.0053
416.04,416.4,410.31,411.02,UNH,2802629,HISTORICAL_PRICES,UNH,,2021-07-12,1626138241000,0.1903862660944206,0.1903862660944206,411.02,416.04,416.4,410.31,2802629,411.02,416.04,416.4,410.31,2802629,"Jul 12, 21",3.930000000000007,0.0095
418.54,419.69,415.71,416.38,UNH,2948990,HISTORICAL_PRICES,UNH,,2021-07-13,1626223948000,0.1975393419170243,0.1975393419170243,416.38,418.54,419.69,415.71,2948990,416.38,418.54,419.69,415.71,2948990,"Jul 13, 21",2.5,0.006
414.74,422.53,413.35,420.77,UNH,3538730,HISTORICAL_PRICES,UNH,,2021-07-14,1626311270000,0.1866666666666667,0.1866666666666667,420.77,414.74,422.53,413.35,3538730,420.77,414.74,422.53,413.35,3538730,"Jul 14, 21",-3.8000000000000114,-0.0091
420.05,421.73,407.2,411.91,UNH,3546506,HISTORICAL_PRICES,UNH,,2021-07-15,1626398518000,0.201859799713877,0.201859799713877,411.91,420.05,421.73,407.2,3546506,411.91,420.05,421.73,407.2,3546506,"Jul 15, 21",5.310000000000002,0.0128
419.7,422.29,417.6414,421.36,UNH,2625375,HISTORICAL_PRICES,UNH,,2021-07-16,1626484761000,0.2008583690987124,0.2008583690987124,421.36,419.7,422.29,417.6414,2625375,421.36,419.7,422.29,417.6414,2625375,"Jul 16, 21",-0.3500000000000227,-0.0008
409.06,419.53,406.81,417.24,UNH,3611295,HISTORICAL_PRICES,UNH,,2021-07-19,1626744083000,0.170414878397711,0.170414878397711,417.24,409.06,419.53,406.81,3611295,417.24,409.06,419.53,406.81,3611295,"Jul 19, 21",-10.639999999999986,-0.0254
412.97,417.73,410.61,411.0,UNH,3186929,HISTORICAL_PRICES,UNH,,2021-07-20,1626829522000,0.1816022889842633,0.1816022889842633,411.0,412.97,417.73,410.61,3186929,411.0,412.97,417.73,410.61,3186929,"Jul 20, 21",3.910000000000025,0.0096
414.64,417.23,410.83,417.06,UNH,1863958,HISTORICAL_PRICES,UNH,,2021-07-21,1626915881000,0.1863805436337624,0.1863805436337624,417.06,414.64,417.23,410.83,1863958,417.06,414.64,417.23,410.83,1863958,"Jul 21, 21",1.669999999999959,0.004
415.77,416.825,413.73,416.02,UNH,1421946,HISTORICAL_PRICES,UNH,,2021-07-22,1627001554000,0.1896137339055793,0.1896137339055793,416.02,415.77,416.825,413.73,1421946,416.02,415.77,416.825,413.73,1421946,"Jul 22, 21",1.1299999999999957,0.0027
417.7,419.34,415.99,417.9,UNH,1611877,HISTORICAL_PRICES,UNH,,2021-07-23,1627089771000,0.1951359084406294,0.1951359084406294,417.9,417.7,419.34,415.99,1611877,417.9,417.7,419.34,415.99,1611877,"Jul 23, 21",1.9300000000000068,0.0046
413.54,417.67,410.9,416.83,UNH,2232878,HISTORICAL_PRICES,UNH,,2021-07-26,1627346915000,0.1832331902718169,0.1832331902718169,416.83,413.54,417.67,410.9,2232878,416.83,413.54,417.67,410.9,2232878,"Jul 26, 21",-4.159999999999968,-0.01
415.1,415.26,409.46,412.0,UNH,2630593,HISTORICAL_PRICES,UNH,,2021-07-27,1627434999000,0.1876967095851216,0.1876967095851216,412.0,415.1,415.26,409.46,2630593,412.0,415.1,415.26,409.46,2630593,"Jul 27, 21",1.5600000000000025,0.0038
409.17,414.49,406.8,414.49,UNH,2446949,HISTORICAL_PRICES,UNH,,2021-07-28,1627520429000,0.1707296137339056,0.1707296137339056,414.49,409.17,414.49,406.8,2446949,414.49,409.17,414.49,406.8,2446949,"Jul 28, 21",-5.930000000000007,-0.0143
412.08,412.58,408.42,411.28,UNH,1597578,HISTORICAL_PRICES,UNH,,2021-07-29,1627607785000,0.1790557939914162,0.1790557939914162,411.28,412.08,412.58,408.42,1597578,411.28,412.08,412.58,408.42,1597578,"Jul 29, 21",2.909999999999968,0.0071
412.22,413.77,410.2503,410.76,UNH,1864207,HISTORICAL_PRICES,UNH,,2021-07-30,1627708707000,0.1794563662374822,0.1794563662374822,410.76,412.22,413.77,410.2503,1864207,410.76,412.22,413.77,410.2503,1864207,"Jul 30, 21",0.1400000000000432,0.0003
415.57,416.44,412.81,413.57,UNH,1806710,HISTORICAL_PRICES,UNH,,2021-08-02,1627951708000,0.1890414878397711,0.1890414878397711,413.57,415.57,416.44,412.81,1806710,413.57,415.57,416.44,412.81,1806710,"Aug 2, 21",3.349999999999966,0.0081
421.9,422.14,415.08,415.82,UNH,2496628,HISTORICAL_PRICES,UNH,,2021-08-03,1628039825000,0.2071530758226036,0.2071530758226036,415.82,421.9,422.14,415.08,2496628,415.82,421.9,422.14,415.08,2496628,"Aug 3, 21",6.329999999999984,0.0152
421.54,423.66,419.71,422.05,UNH,1995410,HISTORICAL_PRICES,UNH,,2021-08-04,1628125370000,0.2061230329041488,0.2061230329041488,422.05,421.54,423.66,419.71,1995410,422.05,421.54,423.66,419.71,1995410,"Aug 4, 21",-0.3599999999999568,-0.0009
411.19,422.25,407.89,422.06,UNH,3598649,HISTORICAL_PRICES,UNH,,2021-08-05,1628211658000,0.1765092989985693,0.1765092989985693,422.06,411.19,422.25,407.89,3598649,422.06,411.19,422.25,407.89,3598649,"Aug 5, 21",-10.350000000000025,-0.0246
415.12,416.77,412.01,412.01,UNH,1944057,HISTORICAL_PRICES,UNH,,2021-08-06,1628298989000,0.1877539341917024,0.1877539341917024,412.01,415.12,416.77,412.01,1944057,412.01,415.12,416.77,412.01,1944057,"Aug 6, 21",3.930000000000007,0.0096
410.87,416.23,410.35,414.95,UNH,1509781,HISTORICAL_PRICES,UNH,,2021-08-09,1628557229000,0.1755937052932761,0.1755937052932761,414.95,410.87,416.23,410.35,1509781,414.95,410.87,416.23,410.35,1509781,"Aug 9, 21",-4.25,-0.0102
411.78,413.65,408.57,410.51,UNH,1441848,HISTORICAL_PRICES,UNH,,2021-08-10,1628644604000,0.1781974248927038,0.1781974248927038,410.51,411.78,413.65,408.57,1441848,410.51,411.78,413.65,408.57,1441848,"Aug 10, 21",0.9099999999999682,0.0022
407.74,413.93,407.51,413.03,UNH,1542591,HISTORICAL_PRICES,UNH,,2021-08-11,1628731010000,0.1666380543633762,0.1666380543633762,413.03,407.74,413.93,407.51,1542591,413.03,407.74,413.93,407.51,1542591,"Aug 11, 21",-4.039999999999964,-0.0098
405.96,408.73,404.3,407.0,UNH,1940158,HISTORICAL_PRICES,UNH,,2021-08-12,1628816429000,0.1615450643776823,0.1615450643776823,407.0,405.96,408.73,404.3,1940158,407.0,405.96,408.73,404.3,1940158,"Aug 12, 21",-1.7800000000000296,-0.0044
409.67,410.05,405.92,407.08,UNH,1537838,HISTORICAL_PRICES,UNH,,2021-08-13,1629068542000,0.1721602288984263,0.1721602288984263,407.08,409.67,410.05,405.92,1537838,407.08,409.67,410.05,405.92,1537838,"Aug 13, 21",3.710000000000037,0.0091
417.21,417.42,407.33,409.84,UNH,2377942,HISTORICAL_PRICES,UNH,,2021-08-16,1629162997000,0.1937339055793991,0.1937339055793991,409.84,417.21,417.42,407.33,2377942,409.84,417.21,417.42,407.33,2377942,"Aug 16, 21",7.539999999999964,0.0184
421.78,422.5,416.63,417.1,UNH,2257975,HISTORICAL_PRICES,UNH,,2021-08-17,1629250345000,0.2068097281831186,0.2068097281831186,417.1,421.78,422.5,416.63,2257975,417.1,421.78,422.5,416.63,2257975,"Aug 17, 21",4.569999999999993,0.011
417.32,421.59,417.09,421.35,UNH,3037085,HISTORICAL_PRICES,UNH,,2021-08-18,1629335122000,0.1940486409155936,0.1940486409155936,421.35,417.32,421.59,417.09,3037085,421.35,417.32,421.59,417.09,3037085,"Aug 18, 21",-4.45999999999998,-0.0106
427.89,428.3524,412.4,415.38,UNH,3204670,HISTORICAL_PRICES,UNH,,2021-08-19,1629421447000,0.2242918454935621,0.2242918454935621,415.38,427.89,428.3524,412.4,3204670,415.38,427.89,428.3524,412.4,3204670,"Aug 19, 21",10.569999999999991,0.0253
429.71,431.355,426.91,428.35,UNH,2401874,HISTORICAL_PRICES,UNH,,2021-08-20,1629508588000,0.2294992846924176,0.2294992846924176,428.35,429.71,431.355,426.91,2401874,428.35,429.71,431.355,426.91,2401874,"Aug 20, 21",1.8199999999999927,0.0043
425.36,430.56,424.9,430.56,UNH,2375913,HISTORICAL_PRICES,UNH,,2021-08-23,1629768751000,0.2170529327610873,0.2170529327610873,430.56,425.36,430.56,424.9,2375913,430.56,425.36,430.56,424.9,2375913,"Aug 23, 21",-4.349999999999966,-0.0101
423.41,425.94,421.72,425.52,UNH,1619511,HISTORICAL_PRICES,UNH,,2021-08-24,1629853231000,0.2114735336194564,0.2114735336194564,425.52,423.41,425.94,421.72,1619511,425.52,423.41,425.94,421.72,1619511,"Aug 24, 21",-1.9499999999999889,-0.0046
